Unnamed: 0,Project Name,datetime,Power[kWh],Power_ConfInt10[kWh],Power_ConfInt25[kWh],Power_ConfInt75[kWh],Power_ConfInt90[kWh],W.Speed[m/s],W.Speed P10[m/s],W.Speed P25[m/s],W.Speed P75[m/s],W.Speed P90[m/s],W.Direc[deg],pred_date,despacho,time,wind_speed_10m,wind_direction_10m,wind_gusts_10m,temperature_2m,pressure_msl,relative_humidity_2m
4768,El Dorado,2024-01-16 16:00:00,52643.6,44217.6,47692.2,54000.0,54000.0,16.0,14.5,15.1,16.9,17.5,344.7,pred_20240115,37.92,2024-01-16 16:00:00,30.8,349,69.5,31.5,1002.5,56
4769,El Dorado,2024-01-16 17:00:00,53183.9,44757.9,48232.5,54000.0,54000.0,15.3,13.7,14.4,16.4,16.8,344.3,pred_20240115,38.13,2024-01-16 17:00:00,28.5,351,68.8,30.1,1002.5,62
4770,El Dorado,2024-01-16 18:00:00,52218.0,43792.1,47266.7,54000.0,54000.0,14.7,13.3,13.9,15.6,16.2,344.3,pred_20240115,38.08,2024-01-16 18:00:00,26.0,357,63.0,28.9,1002.9,67
4771,El Dorado,2024-01-16 19:00:00,52737.1,44311.1,47785.8,54000.0,54000.0,14.4,12.5,13.5,15.2,15.8,345.6,pred_20240115,38.57000000000001,2024-01-16 19:00:00,24.5,356,56.9,27.6,1003.9,72
4772,El Dorado,2024-01-16 20:00:00,53096.7,44670.7,48145.4,54000.0,54000.0,14.0,12.5,13.2,14.9,15.5,343.2,pred_20240115,38.45,2024-01-16 20:00:00,24.5,356,53.6,26.8,1005.3,78
4773,El Dorado,2024-01-16 21:00:00,53234.3,44808.4,48283.0,54000.0,54000.0,13.8,12.4,13.0,14.7,15.3,342.2,pred_20240115,37.49,2024-01-16 21:00:00,24.3,354,52.6,26.6,1006.2,81
4774,El Dorado,2024-01-16 22:00:00,53245.9,44819.9,48294.5,54000.0,54000.0,13.7,12.1,12.8,14.5,15.1,342.2,pred_20240115,38.05,2024-01-16 22:00:00,23.5,355,52.6,26.3,1007.2,81
4775,El Dorado,2024-01-16 23:00:00,53313.8,44887.8,48362.5,54000.0,54000.0,13.7,12.1,12.7,14.6,15.2,342.9,pred_20240115,38.69,2024-01-16 23:00:00,23.5,356,51.5,26.0,1007.6,83
4776,El Dorado,2024-01-17 00:00:00,54000.0,46804.0,49771.4,54000.0,54000.0,13.5,12.0,12.7,14.2,14.8,344.5,pred_20240116,38.66,2024-01-17 00:00:00,23.1,356,51.5,25.9,1007.4,83
4777,El Dorado,2024-01-17 01:00:00,53959.9,46763.9,49731.3,54000.0,54000.0,13.1,11.8,12.4,13.9,14.4,344.7,pred_20240116,38.45,2024-01-17 01:00:00,20.9,358,50.4,25.6,1008.2,84
4778,El Dorado,2024-01-17 02:00:00,54000.0,46804.0,49771.4,54000.0,54000.0,12.3,10.7,11.6,13.1,13.6,345.0,pred_20240116,38.56,2024-01-17 02:00:00,19.5,355,45.4,25.5,1008.8,84
4779,El Dorado,2024-01-17 03:00:00,53039.3,41728.9,48810.7,54000.0,54000.0,11.2,9.9,10.4,12.0,12.5,345.6,pred_20240116,37.62,2024-01-17 03:00:00,17.4,354,41.8,25.2,1009.5,85
4780,El Dorado,2024-01-17 04:00:00,50315.0,32225.9,46086.4,54000.0,54000.0,10.5,9.2,9.7,11.2,11.7,346.7,pred_20240116,38.7,2024-01-17 04:00:00,16.3,354,37.8,24.9,1010.0,86
4781,El Dorado,2024-01-17 05:00:00,44000.8,22423.0,39772.2,50848.3,53007.5,9.4,7.7,8.6,10.4,11.0,345.1,pred_20240116,38.87,2024-01-17 05:00:00,16.0,351,35.3,24.8,1010.6,87
4782,El Dorado,2024-01-17 06:00:00,40771.4,22423.0,36313.0,46911.4,50568.4,9.2,7.9,8.4,9.9,10.5,342.2,pred_20240116,33.27,2024-01-17 06:00:00,12.4,352,33.1,24.7,1012.0,86
4783,El Dorado,2024-01-17 07:00:00,26448.7,9737.8,22220.1,40388.7,45947.2,7.3,5.9,6.5,8.8,9.4,342.2,pred_20240116,5.57,2024-01-17 07:00:00,13.7,346,30.2,24.3,1012.9,93
4784,El Dorado,2024-01-17 08:00:00,14579.6,6088.6,10351.0,32713.0,41094.0,6.2,4.7,5.4,8.7,9.1,342.5,pred_20240116,0.25,2024-01-17 08:00:00,10.6,325,28.1,25.1,1013.6,91
4785,El Dorado,2024-01-17 09:00:00,5273.4,0.0,1044.8,20578.4,26429.5,4.8,3.3,4.0,7.2,7.6,338.2,pred_20240116,0.0,2024-01-17 09:00:00,6.4,322,15.5,24.4,1014.7,97
4786,El Dorado,2024-01-17 10:00:00,3358.1,0.0,0.0,7586.7,11267.8,3.7,1.9,2.9,4.9,6.2,323.2,pred_20240116,5.18,2024-01-17 10:00:00,8.4,329,32.8,24.7,1014.9,85
4787,El Dorado,2024-01-17 11:00:00,2170.0,0.0,0.0,6398.6,9493.1,3.5,1.6,2.4,4.3,5.4,222.7,pred_20240116,8.61,2024-01-17 11:00:00,9.6,326,34.6,24.9,1014.6,92
4788,El Dorado,2024-01-17 12:00:00,2340.9,0.0,0.0,6569.5,10517.4,3.6,2.0,2.8,5.0,5.9,209.2,pred_20240116,18.26,2024-01-17 12:00:00,6.4,313,33.5,24.7,1014.2,90
4789,El Dorado,2024-01-17 13:00:00,1999.7,0.0,0.0,6228.3,10339.6,3.6,1.4,2.2,4.6,6.2,210.2,pred_20240116,9.8,2024-01-17 13:00:00,6.6,315,23.4,25.1,1013.3,89
4790,El Dorado,2024-01-17 14:00:00,2916.9,0.0,0.0,7868.3,16296.2,3.9,1.8,2.4,5.0,6.2,168.8,pred_20240116,25.25,2024-01-17 14:00:00,6.3,294,28.4,26.2,1011.8,85
4791,El Dorado,2024-01-17 15:00:00,4318.5,0.0,0.0,9269.8,18896.8,4.4,2.0,2.9,5.6,6.9,175.5,pred_20240116,9.97,2024-01-17 15:00:00,4.0,297,22.0,27.1,1010.6,81
4792,El Dorado,2024-01-17 16:00:00,2996.2,0.0,0.0,7947.6,16978.8,4.1,1.7,2.8,4.9,6.4,189.3,pred_20240116,1.04,2024-01-17 16:00:00,2.6,286,16.6,26.6,1009.6,84
4793,El Dorado,2024-01-17 17:00:00,2350.4,0.0,0.0,7301.7,16978.8,3.8,1.5,2.6,5.1,6.5,191.9,pred_20240116,0.0,2024-01-17 17:00:00,3.1,315,12.2,26.7,1009.0,84
4794,El Dorado,2024-01-17 18:00:00,1690.2,0.0,0.0,6641.6,16978.8,3.0,1.3,2.1,4.5,6.1,200.0,pred_20240116,0.0,2024-01-17 18:00:00,4.5,14,13.3,27.0,1009.0,82
4795,El Dorado,2024-01-17 19:00:00,1655.1,0.0,0.0,6606.5,16978.8,2.9,1.1,1.8,4.3,5.8,287.8,pred_20240116,2.07,2024-01-17 19:00:00,7.9,357,13.7,25.6,1009.9,90
4796,El Dorado,2024-01-17 20:00:00,2147.4,0.0,0.0,7098.7,16978.8,3.1,1.3,2.1,4.5,5.9,314.8,pred_20240116,6.75,2024-01-17 20:00:00,7.8,338,15.1,25.1,1011.1,92
4797,El Dorado,2024-01-17 21:00:00,2797.7,0.0,0.0,9666.4,20225.3,3.8,1.7,2.8,5.7,6.6,327.7,pred_20240116,1.3600000000000003,2024-01-17 21:00:00,8.5,324,17.6,25.3,1010.9,87
4798,El Dorado,2024-01-17 22:00:00,5552.8,0.0,601.5,18371.4,29722.3,4.6,2.1,3.6,6.7,7.7,336.8,pred_20240116,8.63,2024-01-17 22:00:00,9.9,327,19.4,25.3,1011.9,87
4799,El Dorado,2024-01-17 23:00:00,11206.8,1427.2,4772.6,23324.0,33169.4,5.7,3.0,4.7,7.5,8.1,325.5,pred_20240116,12.48,2024-01-17 23:00:00,9.7,329,19.4,25.2,1012.0,83
4800,El Dorado,2024-01-18 00:00:00,12474.5,2573.4,5636.1,20162.6,27066.8,6.0,3.3,4.7,7.2,7.7,325.9,pred_20240117,17.03,2024-01-18 00:00:00,10.5,329,19.8,24.9,1011.6,83
4801,El Dorado,2024-01-18 01:00:00,15616.4,1802.4,5668.4,23377.4,33814.1,6.5,3.6,5.0,7.6,8.1,336.0,pred_20240117,18.48,2024-01-18 01:00:00,10.4,346,19.8,24.5,1011.4,85
4802,El Dorado,2024-01-18 02:00:00,20843.5,4678.8,10891.6,26169.2,40178.4,7.1,3.9,5.6,7.9,8.6,345.6,pred_20240117,16.65,2024-01-18 02:00:00,11.2,354,23.8,23.8,1010.6,92
4803,El Dorado,2024-01-18 03:00:00,29198.0,6631.4,14712.4,41466.0,45609.8,7.9,5.2,6.6,8.9,9.5,345.2,pred_20240117,1.62,2024-01-18 03:00:00,10.8,4,23.4,23.5,1010.2,94
4804,El Dorado,2024-01-18 04:00:00,34773.1,13649.7,23871.4,46397.1,47897.7,8.4,5.9,7.6,9.5,9.8,344.9,pred_20240117,7.55,2024-01-18 04:00:00,13.0,3,26.3,23.0,1010.4,95
4805,El Dorado,2024-01-18 05:00:00,40025.0,17832.1,31587.0,49809.5,52418.3,9.0,7.6,8.3,10.0,10.6,340.2,pred_20240117,15.82,2024-01-18 05:00:00,14.2,351,29.5,22.8,1010.3,92
4806,El Dorado,2024-01-18 06:00:00,36815.9,14407.5,28517.1,45892.9,50347.4,8.6,7.3,7.9,9.8,10.2,344.6,pred_20240117,33.62,2024-01-18 06:00:00,17.3,359,36.7,22.8,1011.0,92
4807,El Dorado,2024-01-18 07:00:00,33870.9,15529.5,28560.6,45595.8,48375.7,8.4,7.2,7.7,9.5,10.3,349.4,pred_20240117,31.94,2024-01-18 07:00:00,18.5,353,43.2,23.5,1011.6,89
4808,El Dorado,2024-01-18 08:00:00,34982.4,16114.9,28593.8,46134.4,50682.1,8.5,6.2,7.8,9.8,10.6,355.4,pred_20240117,24.629999999999995,2024-01-18 08:00:00,21.1,351,45.4,25.2,1011.3,81
4809,El Dorado,2024-01-18 09:00:00,49615.9,19008.0,33883.4,53844.5,54000.0,10.4,6.7,8.6,11.2,12.5,351.6,pred_20240117,33.6,2024-01-18 09:00:00,18.9,352,50.8,27.6,1011.1,72
4810,El Dorado,2024-01-18 10:00:00,52703.9,36013.4,48475.3,54000.0,54000.0,11.3,7.3,9.9,12.6,14.3,347.1,pred_20240117,25.700000000000003,2024-01-18 10:00:00,19.5,357,46.4,29.4,1010.9,65
4811,El Dorado,2024-01-18 11:00:00,53186.9,45990.9,48958.3,54000.0,54000.0,13.4,11.6,12.4,14.3,15.1,348.2,pred_20240117,30.120000000000005,2024-01-18 11:00:00,24.2,355,58.7,31.7,1009.9,55
4812,El Dorado,2024-01-18 12:00:00,52851.4,45655.3,48622.8,54000.0,54000.0,14.1,12.0,12.7,14.8,15.5,347.4,pred_20240117,31.3,2024-01-18 12:00:00,25.6,357,60.8,31.6,1009.3,54
4813,El Dorado,2024-01-18 13:00:00,52409.5,45213.5,48180.9,54000.0,54000.0,14.4,13.1,13.7,15.7,16.1,347.5,pred_20240117,27.68,2024-01-18 13:00:00,25.6,358,60.1,31.6,1008.2,56
4814,El Dorado,2024-01-18 14:00:00,52487.7,44061.7,47536.3,54000.0,54000.0,14.3,12.5,13.5,15.4,15.8,346.4,pred_20240117,31.26,2024-01-18 14:00:00,25.6,1,59.8,31.9,1006.9,56
4815,El Dorado,2024-01-18 15:00:00,51900.4,43474.4,46949.1,54000.0,54000.0,13.7,12.0,12.9,14.6,15.2,349.1,pred_20240117,31.140000000000004,2024-01-18 15:00:00,25.9,358,60.1,31.7,1005.7,57
4816,El Dorado,2024-01-18 16:00:00,53189.0,44763.0,48237.6,54000.0,54000.0,12.9,11.5,12.1,13.8,14.4,349.0,pred_20240117,34.62,2024-01-18 16:00:00,27.2,354,63.0,31.1,1005.2,59
4817,El Dorado,2024-01-18 17:00:00,54000.0,45574.0,49048.7,54000.0,54000.0,12.3,10.7,11.4,13.2,13.9,349.6,pred_20240117,34.67,2024-01-18 17:00:00,24.7,352,60.8,30.1,1005.0,63
4818,El Dorado,2024-01-18 18:00:00,54000.0,45574.0,49048.7,54000.0,54000.0,11.8,10.4,10.8,12.7,13.3,347.4,pred_20240117,34.87,2024-01-18 18:00:00,21.0,355,55.1,28.3,1005.3,71
4819,El Dorado,2024-01-18 19:00:00,54000.0,40301.6,49048.7,54000.0,54000.0,11.6,9.1,10.5,12.4,13.0,345.0,pred_20240117,34.96,2024-01-18 19:00:00,19.9,356,47.5,26.8,1006.1,77
4820,El Dorado,2024-01-18 20:00:00,54000.0,37958.2,49048.7,54000.0,54000.0,11.4,8.9,10.2,12.2,12.8,344.3,pred_20240117,34.91,2024-01-18 20:00:00,20.5,359,44.3,26.3,1007.0,81
4821,El Dorado,2024-01-18 21:00:00,54000.0,40422.8,49048.7,54000.0,54000.0,11.3,9.5,10.5,12.2,12.8,344.7,pred_20240117,33.81,2024-01-18 21:00:00,21.0,355,45.0,26.5,1007.5,78
4822,El Dorado,2024-01-18 22:00:00,53199.8,38198.8,48248.4,54000.0,54000.0,11.0,9.2,10.2,11.9,12.5,344.4,pred_20240117,32.72,2024-01-18 22:00:00,21.7,353,47.2,26.3,1008.6,80
4823,El Dorado,2024-01-18 23:00:00,51706.4,30456.9,46755.0,54000.0,54000.0,10.7,8.1,9.6,11.6,12.2,345.9,pred_20240117,27.660000000000004,2024-01-18 23:00:00,21.0,353,46.8,25.9,1009.1,82
4824,El Dorado,2024-01-19 00:00:00,47762.1,22423.0,38574.0,52349.1,54000.0,10.0,8.0,9.3,10.8,11.3,347.1,pred_20240118,35.35,2024-01-19 00:00:00,20.0,352,45.0,25.7,1009.4,83
4825,El Dorado,2024-01-19 01:00:00,46347.4,17832.1,36668.2,51723.9,53543.5,9.8,8.0,9.0,10.6,11.1,348.9,pred_20240118,29.84,2024-01-19 01:00:00,18.6,351,43.2,25.4,1009.4,84
4826,El Dorado,2024-01-19 02:00:00,43134.8,17832.1,35785.2,47363.4,50899.0,9.3,7.4,8.6,10.1,10.6,349.0,pred_20240118,32.63,2024-01-19 02:00:00,17.5,351,39.6,25.1,1009.2,84
4827,El Dorado,2024-01-19 03:00:00,40934.1,17832.1,33801.3,48273.9,50495.6,9.2,7.6,8.3,9.9,10.4,347.8,pred_20240118,31.53,2024-01-19 03:00:00,17.4,354,37.8,24.9,1009.3,85
4828,El Dorado,2024-01-19 04:00:00,38497.3,17832.1,30702.5,46787.6,48741.6,8.8,7.2,8.0,9.7,10.1,345.4,pred_20240118,31.94,2024-01-19 04:00:00,17.7,358,37.8,24.7,1009.2,86
4829,El Dorado,2024-01-19 05:00:00,38098.0,17832.1,30702.5,45543.9,48605.2,8.7,7.4,8.0,9.5,10.0,345.1,pred_20240118,35.4,2024-01-19 05:00:00,16.6,358,37.8,24.5,1009.8,87
4830,El Dorado,2024-01-19 06:00:00,39420.2,17832.1,30704.1,47935.8,50441.6,8.9,7.6,8.2,9.7,10.2,342.2,pred_20240118,33.45,2024-01-19 06:00:00,16.9,359,35.6,24.4,1010.9,88
4831,El Dorado,2024-01-19 07:00:00,30134.7,10025.2,25086.8,44720.8,48290.7,7.6,5.5,6.9,9.5,9.9,345.6,pred_20240118,24.84,2024-01-19 07:00:00,15.2,356,36.7,25.0,1011.7,86
4832,El Dorado,2024-01-19 08:00:00,20249.2,6699.3,15313.0,35631.2,45556.2,6.7,4.9,6.0,9.1,9.8,345.4,pred_20240118,20.24,2024-01-19 08:00:00,14.0,360,33.1,26.2,1012.3,81
4833,El Dorado,2024-01-19 09:00:00,13002.0,4075.9,8773.4,24705.4,31178.3,5.9,3.9,5.2,7.6,8.3,350.4,pred_20240118,14.41,2024-01-19 09:00:00,10.0,345,31.7,26.7,1013.6,82
4834,El Dorado,2024-01-19 10:00:00,9985.7,465.1,5757.1,23183.2,33814.1,5.3,2.7,4.1,7.4,8.1,351.5,pred_20240118,2.35,2024-01-19 10:00:00,14.9,345,34.9,25.9,1013.9,88
4835,El Dorado,2024-01-19 11:00:00,16204.8,2474.6,10028.0,29688.0,38594.0,6.0,3.2,5.0,7.9,8.5,343.7,pred_20240118,1.06,2024-01-19 11:00:00,12.5,327,37.8,28.6,1012.9,74
4836,El Dorado,2024-01-19 12:00:00,22919.9,5714.0,16347.9,36242.8,45057.5,7.0,4.2,6.1,8.6,9.3,345.6,pred_20240118,4.99,2024-01-19 12:00:00,10.2,337,31.7,30.6,1011.6,67
4837,El Dorado,2024-01-19 13:00:00,22372.7,4804.3,13649.5,33220.7,41135.6,6.6,3.4,5.7,8.4,8.9,350.1,pred_20240118,1.83,2024-01-19 13:00:00,9.8,343,29.5,32.5,1010.2,58
4838,El Dorado,2024-01-19 14:00:00,24809.9,7738.2,17402.7,36416.9,44631.6,7.1,4.5,6.2,8.7,9.6,346.8,pred_20240118,9.77,2024-01-19 14:00:00,10.2,350,29.2,33.7,1008.3,52
4839,El Dorado,2024-01-19 15:00:00,23025.7,6292.4,13576.4,36771.9,43772.1,7.0,4.3,6.2,8.4,9.2,352.1,pred_20240118,14.74,2024-01-19 15:00:00,11.2,360,30.2,33.8,1006.8,51
4840,El Dorado,2024-01-19 16:00:00,23724.9,4736.9,14960.7,35181.1,43772.1,7.2,4.2,6.3,8.6,9.3,352.1,pred_20240118,9.29,2024-01-19 16:00:00,9.0,2,30.6,31.8,1006.5,57
4841,El Dorado,2024-01-19 17:00:00,21799.2,4579.4,14960.7,35181.1,43354.5,7.0,4.1,6.2,8.6,9.2,350.2,pred_20240118,14.52,2024-01-19 17:00:00,12.3,5,28.8,30.8,1006.3,61
4842,El Dorado,2024-01-19 18:00:00,23362.2,6332.8,15127.7,32917.7,42255.8,7.5,4.7,6.5,8.5,9.2,353.9,pred_20240118,22.62,2024-01-19 18:00:00,12.2,2,30.2,29.6,1006.9,68
4843,El Dorado,2024-01-19 19:00:00,25721.8,6332.8,15904.9,34331.6,42095.0,7.9,5.1,6.8,8.8,9.4,352.2,pred_20240118,21.33,2024-01-19 19:00:00,12.6,358,27.0,28.2,1007.8,73
4844,El Dorado,2024-01-19 20:00:00,28098.4,6454.1,18345.8,36836.2,43707.7,8.1,5.5,6.9,9.0,9.6,352.4,pred_20240118,12.439999999999998,2024-01-19 20:00:00,13.7,2,29.2,27.7,1009.1,74
4845,El Dorado,2024-01-19 21:00:00,28211.5,8323.1,18969.9,36996.3,43707.7,7.9,5.7,7.1,8.8,9.4,346.5,pred_20240118,9.93,2024-01-19 21:00:00,14.1,347,30.6,27.1,1009.4,75
4846,El Dorado,2024-01-19 22:00:00,25054.3,6548.1,16112.4,35405.5,43557.4,7.5,4.8,6.6,8.7,9.1,340.2,pred_20240118,15.19,2024-01-19 22:00:00,12.7,345,29.2,26.8,1010.7,76
4847,El Dorado,2024-01-19 23:00:00,22386.9,4817.2,15465.5,31967.2,40851.3,7.3,4.7,6.4,8.3,9.0,335.5,pred_20240118,7.630000000000001,2024-01-19 23:00:00,12.3,345,25.9,26.4,1011.1,77
4848,El Dorado,2024-01-20 00:00:00,17534.9,2973.3,8352.2,27630.9,35116.1,6.6,4.0,5.6,7.8,8.4,334.4,pred_20240119,8.51,2024-01-20 00:00:00,12.7,345,26.3,26.1,1010.7,78
4849,El Dorado,2024-01-20 01:00:00,8492.2,1147.4,4263.6,18846.2,27317.1,5.4,3.3,4.3,7.1,7.9,320.1,pred_20240119,11.81,2024-01-20 01:00:00,11.3,343,26.3,25.8,1010.2,79
4850,El Dorado,2024-01-20 02:00:00,2774.7,0.0,0.0,9934.2,14285.3,4.2,2.3,3.4,5.8,6.6,265.1,pred_20240119,10.72,2024-01-20 02:00:00,9.7,345,22.3,25.3,1009.9,81
4851,El Dorado,2024-01-20 03:00:00,2245.7,0.0,0.0,6474.3,10026.6,3.3,1.7,2.4,4.6,5.8,211.3,pred_20240119,8.42,2024-01-20 03:00:00,7.8,236,19.4,23.9,1010.4,88
4852,El Dorado,2024-01-20 04:00:00,2027.0,0.0,0.0,6255.6,9223.0,2.4,1.1,1.6,3.4,5.3,176.9,pred_20240119,15.65,2024-01-20 04:00:00,6.5,236,19.1,22.6,1010.5,100
4853,El Dorado,2024-01-20 05:00:00,2272.2,0.0,0.0,6500.8,9468.2,2.7,1.1,1.7,3.7,5.4,171.0,pred_20240119,4.63,2024-01-20 05:00:00,5.8,274,14.0,22.7,1010.6,98
4854,El Dorado,2024-01-20 06:00:00,1618.9,0.0,0.0,5847.5,8814.9,2.5,1.2,1.7,3.6,5.3,31.2,pred_20240119,3.35,2024-01-20 06:00:00,4.7,302,10.4,22.7,1010.8,99
4855,El Dorado,2024-01-20 07:00:00,2843.7,0.0,0.0,7072.3,10039.8,3.0,1.7,2.1,4.3,5.6,355.3,pred_20240119,6.08,2024-01-20 07:00:00,5.1,309,13.7,23.8,1011.7,99
4856,El Dorado,2024-01-20 08:00:00,1859.1,0.0,0.0,6087.7,9055.2,2.2,0.9,1.4,3.7,5.4,114.6,pred_20240119,9.55,2024-01-20 08:00:00,2.9,353,12.2,25.8,1012.4,90
4857,El Dorado,2024-01-20 09:00:00,1764.0,0.0,0.0,5992.6,8960.0,1.7,0.4,0.9,3.3,5.2,77.3,pred_20240119,0.23,2024-01-20 09:00:00,5.1,188,15.8,29.2,1012.5,65
4858,El Dorado,2024-01-20 10:00:00,1697.5,0.0,0.0,5926.1,8893.5,1.9,0.7,1.2,3.3,5.0,26.0,pred_20240119,1.83,2024-01-20 10:00:00,6.2,170,20.2,30.8,1012.3,61
4859,El Dorado,2024-01-20 11:00:00,1464.5,0.0,0.0,5693.1,9283.9,2.6,1.0,1.5,3.7,5.2,20.3,pred_20240119,1.78,2024-01-20 11:00:00,3.5,156,20.2,31.8,1011.6,58
4860,El Dorado,2024-01-20 12:00:00,2678.9,0.0,0.0,9791.3,18608.1,3.7,1.7,2.3,5.0,6.2,15.5,pred_20240119,0.0,2024-01-20 12:00:00,2.2,81,15.1,32.2,1010.4,56
4861,El Dorado,2024-01-20 13:00:00,6785.8,0.0,2080.8,15737.8,27960.5,4.8,2.2,3.2,6.3,7.5,3.7,pred_20240119,0.0,2024-01-20 13:00:00,4.6,39,17.3,32.8,1009.1,53
4862,El Dorado,2024-01-20 14:00:00,15537.0,3042.1,9013.1,25022.3,38472.4,6.2,3.3,5.4,7.5,8.9,356.8,pred_20240119,17.220000000000002,2024-01-20 14:00:00,12.3,353,30.6,30.4,1008.4,62
4863,El Dorado,2024-01-20 15:00:00,21184.6,6332.8,15127.7,30114.4,41122.3,7.0,4.3,6.2,8.3,9.1,358.0,pred_20240119,9.66,2024-01-20 15:00:00,8.7,355,32.4,32.0,1006.9,57
4864,El Dorado,2024-01-20 16:00:00,24948.2,6332.8,15904.9,37224.5,46037.0,7.4,4.5,6.6,8.6,9.3,357.6,pred_20240119,16.090000000000003,2024-01-20 16:00:00,8.9,14,25.9,32.9,1005.9,53
4865,El Dorado,2024-01-20 17:00:00,27286.6,6332.8,18345.8,37146.6,43922.3,7.7,4.8,6.9,8.7,9.3,353.9,pred_20240119,19.360000000000003,2024-01-20 17:00:00,10.5,27,26.6,31.8,1005.5,57
4866,El Dorado,2024-01-20 18:00:00,29251.5,8063.7,18871.6,38484.9,45480.7,8.1,5.7,6.9,9.1,9.6,349.4,pred_20240119,18.49,2024-01-20 18:00:00,10.8,4,26.6,29.9,1005.9,67
4867,El Dorado,2024-01-20 19:00:00,29359.6,6332.8,18345.8,37335.6,45480.7,8.2,5.1,6.8,9.1,9.7,345.6,pred_20240119,12.11,2024-01-20 19:00:00,10.3,348,23.0,28.3,1007.0,73
4868,El Dorado,2024-01-20 20:00:00,30372.8,8185.0,18871.6,37970.7,45480.7,8.4,6.0,7.0,9.2,9.8,347.6,pred_20240119,10.02,2024-01-20 20:00:00,10.8,356,22.0,27.4,1008.6,77
4869,El Dorado,2024-01-20 21:00:00,31278.8,10226.4,21599.8,40897.4,49531.2,8.4,6.0,7.0,9.3,9.9,345.6,pred_20240119,13.029999999999998,2024-01-20 21:00:00,9.9,350,23.0,27.2,1009.2,77
4870,El Dorado,2024-01-20 22:00:00,33145.6,10244.9,22213.1,41981.1,49679.0,8.5,6.3,7.4,9.4,10.0,344.8,pred_20240119,12.81,2024-01-20 22:00:00,10.0,339,19.4,26.6,1010.0,80
4871,El Dorado,2024-01-20 23:00:00,35602.8,11703.7,24520.8,42983.9,49679.0,8.8,6.3,7.4,9.6,10.2,345.0,pred_20240119,8.979999999999999,2024-01-20 23:00:00,8.2,331,19.4,26.2,1010.3,83
4872,El Dorado,2024-01-21 00:00:00,31254.3,10966.9,19537.4,40489.6,44009.7,8.1,5.9,7.3,8.9,9.4,336.3,pred_20240120,11.42,2024-01-21 00:00:00,8.5,348,15.5,25.6,1010.4,86
4873,El Dorado,2024-01-21 01:00:00,24436.2,6637.4,13645.8,30384.1,40691.2,7.4,4.7,6.7,8.3,8.8,331.5,pred_20240120,18.7,2024-01-21 01:00:00,8.1,328,16.2,25.2,1010.0,88
4874,El Dorado,2024-01-21 02:00:00,17633.3,3253.1,7149.3,27630.9,33009.7,6.7,4.0,5.3,7.8,8.2,326.6,pred_20240120,5.469999999999999,2024-01-21 02:00:00,8.0,324,15.1,24.7,1009.1,89
4875,El Dorado,2024-01-21 03:00:00,9275.7,1290.6,4689.1,17266.9,24490.5,5.4,2.9,4.6,6.7,7.3,328.3,pred_20240120,3.84,2024-01-21 03:00:00,7.4,346,14.0,24.2,1008.8,91
4876,El Dorado,2024-01-21 04:00:00,6936.1,0.0,2707.5,14254.2,17997.3,5.2,2.5,4.3,6.3,7.0,310.8,pred_20240120,2.56,2024-01-21 04:00:00,6.5,326,13.3,23.7,1009.2,92
4877,El Dorado,2024-01-21 05:00:00,4063.0,0.0,0.0,10392.2,16095.4,4.4,2.1,3.4,5.8,6.4,325.7,pred_20240120,0.01,2024-01-21 05:00:00,6.9,261,11.5,23.2,1009.8,94
4878,El Dorado,2024-01-21 06:00:00,6339.3,0.0,2110.7,13644.5,21455.8,4.9,2.3,3.6,6.3,7.3,327.3,pred_20240120,0.0,2024-01-21 06:00:00,8.2,247,14.0,23.4,1010.7,95
4879,El Dorado,2024-01-21 07:00:00,5126.8,0.0,898.2,10003.9,14027.4,4.6,2.3,3.3,5.6,6.7,326.0,pred_20240120,0.0,2024-01-21 07:00:00,6.9,231,16.9,25.3,1011.6,88
4880,El Dorado,2024-01-21 08:00:00,2947.4,0.0,0.0,9777.4,14852.9,4.1,2.4,3.3,5.7,6.7,325.1,pred_20240120,0.06,2024-01-21 08:00:00,7.4,223,19.4,27.5,1011.6,77
4881,El Dorado,2024-01-21 09:00:00,2119.4,0.0,0.0,10308.7,18785.6,3.7,1.9,2.6,5.8,6.9,344.5,pred_20240120,0.35,2024-01-21 09:00:00,2.4,207,11.2,28.8,1012.3,71
4882,El Dorado,2024-01-21 10:00:00,3541.6,0.0,0.0,18474.3,30219.9,4.1,2.2,3.2,6.8,7.7,350.7,pred_20240120,0.15,2024-01-21 10:00:00,1.1,72,16.6,30.5,1012.0,65
4883,El Dorado,2024-01-21 11:00:00,15657.4,5321.5,7643.3,30652.3,42393.9,6.0,2.9,4.9,8.1,8.8,354.2,pred_20240120,0.0,2024-01-21 11:00:00,5.1,39,20.2,31.6,1011.1,61
4884,El Dorado,2024-01-21 12:00:00,27223.5,7817.5,15916.3,44171.5,49134.2,7.3,4.2,6.0,9.1,10.0,354.5,pred_20240120,0.0,2024-01-21 12:00:00,9.2,21,27.0,33.4,1009.8,54
4885,El Dorado,2024-01-21 13:00:00,37450.8,14933.1,27879.6,49123.2,52873.4,8.6,5.5,7.7,9.9,10.6,354.8,pred_20240120,0.2,2024-01-21 13:00:00,11.1,13,30.2,33.8,1008.4,51
